nm,n,k,wl
889.652832,4.630849,0.436802,0.889652832
891.2323,4.628901,0.433711,0.8912323
892.811829,4.626955,0.430638,0.892811829
894.391235,4.625011,0.427583,0.894391235
895.97052,4.623069,0.424545,0.89597052
897.549683,4.62113,0.421525,0.897549683
899.128784,4.619194,0.418522,0.899128784
900.707825,4.617259,0.415537,0.900707825
902.286804,4.615326,0.412567,0.902286804
903.865601,4.613396,0.409614,0.903865601
905.444458,4.611469,0.406678,0.905444458
907.023071,4.609543,0.403757,0.907023071
908.601685,4.60762,0.400852,0.908601685
910.180176,4.6057,0.397962,0.910180176
911.758606,4.603781,0.395088,0.911758606
913.336914,4.601865,0.392229,0.913336914
914.915161,4.599951,0.389385,0.914915161
916.493347,4.59804,0.386555,0.916493347
918.071411,4.596131,0.38374,0.918071411
919.649292,4.594225,0.380939,0.919649292
921.227234,4.592321,0.378152,0.921227234
922.804993,4.590419,0.375379,0.922804993
924.38269,4.58852,0.372619,0.92438269
925.960327,4.586624,0.369873,0.925960327
927.537781,4.584729,0.367141,0.927537781
929.115234,4.582838,0.364421,0.929115234
930.692566,4.580948,0.361715,0.930692566
932.269836,4.579062,0.359021,0.932269836
933.846985,4.577177,0.356341,0.933846985
935.424011,4.575294,0.353673,0.935424011
937.000977,4.573414,0.351019,0.937000977
938.57782,4.571537,0.348378,0.93857782
940.154602,4.569661,0.345749,0.940154602
941.731262,4.567787,0.343134,0.941731262
943.307922,4.565915,0.340532,0.943307922
944.884399,4.564045,0.337943,0.944884399
946.460754,4.562178,0.335367,0.946460754
948.036987,4.560312,0.332804,0.948036987
949.613281,4.558448,0.330254,0.949613281
951.189331,4.556585,0.327717,0.951189331
952.76532,4.554725,0.325193,0.95276532
954.341309,4.552866,0.322683,0.954341309
955.917114,4.551009,0.320185,0.955917114
957.492798,4.549153,0.3177,0.957492798
959.068359,4.547299,0.315229,0.959068359
960.643921,4.545447,0.31277,0.960643921
962.21936,4.543596,0.310324,0.96221936
963.794617,4.541747,0.307891,0.963794617
965.369934,4.539898,0.305471,0.965369934
966.945007,4.538052,0.303065,0.966945007
968.52002,4.536206,0.300671,0.96852002
970.09491,4.534362,0.29829,0.97009491
971.6698,4.532519,0.295922,0.9716698
973.244507,4.530678,0.293567,0.973244507
974.819153,4.528837,0.291225,0.974819153
976.393677,4.526998,0.288895,0.976393677
977.968079,4.52516,0.286579,0.977968079
979.542358,4.523323,0.284275,0.979542358
981.116577,4.521486,0.281984,0.981116577
982.690735,4.519651,0.279706,0.982690735
984.264771,4.517817,0.277441,0.984264771
985.838684,4.515984,0.275188,0.985838684
987.412415,4.514152,0.272949,0.987412415
988.986145,4.512321,0.270722,0.988986145
990.559753,4.51049,0.268507,0.990559753
992.133179,4.50866,0.266305,0.992133179
993.706665,4.506831,0.264116,0.993706665
995.279907,4.505003,0.26194,0.995279907
996.853027,4.503176,0.259776,0.996853027
998.426147,4.501349,0.257625,0.998426147
999.999146,4.499523,0.255486,0.999999146
1012.878723,4.484592,0.238438,1.012878723
1016.250183,4.480691,0.234112,1.016250183
1019.622375,4.476795,0.229841,1.019622375
1022.995239,4.472902,0.225626,1.022995239
1026.368652,4.469015,0.221466,1.026368652
1029.74292,4.465132,0.217362,1.02974292
1033.117676,4.461255,0.213312,1.033117676
1036.493286,4.457385,0.209318,1.036493286
1039.869385,4.453521,0.205379,1.039869385
