nm,n,k,wl
894.391235,2.302006,0.099599,0.894391235
895.97052,2.302003,0.099498,0.89597052
897.549683,2.302,0.099396,0.897549683
899.128784,2.301997,0.099295,0.899128784
900.707825,2.301995,0.099195,0.900707825
902.286804,2.301992,0.099095,0.902286804
903.865601,2.30199,0.098996,0.903865601
905.444458,2.301987,0.098897,0.905444458
907.023071,2.301986,0.098798,0.907023071
908.601685,2.301984,0.0987,0.908601685
910.180176,2.301982,0.098602,0.910180176
911.758606,2.30198,0.098505,0.911758606
913.336914,2.301979,0.098408,0.913336914
914.915161,2.301978,0.098312,0.914915161
916.493347,2.301976,0.098216,0.916493347
918.071411,2.301975,0.09812,0.918071411
919.649292,2.301975,0.098025,0.919649292
921.227234,2.301974,0.09793,0.921227234
922.804993,2.301973,0.097836,0.922804993
924.38269,2.301973,0.097742,0.92438269
925.960327,2.301973,0.097649,0.925960327
927.537781,2.301973,0.097556,0.927537781
929.115234,2.301973,0.097463,0.929115234
930.692566,2.301973,0.097371,0.930692566
932.269836,2.301973,0.097279,0.932269836
933.846985,2.301973,0.097188,0.933846985
935.424011,2.301974,0.097097,0.935424011
937.000977,2.301974,0.097006,0.937000977
938.57782,2.301975,0.096916,0.93857782
940.154602,2.301976,0.096826,0.940154602
941.731262,2.301977,0.096736,0.941731262
943.307922,2.301978,0.096647,0.943307922
944.884399,2.301979,0.096559,0.944884399
946.460754,2.30198,0.09647,0.946460754
948.036987,2.301982,0.096382,0.948036987
949.613281,2.301983,0.096295,0.949613281
951.189331,2.301985,0.096208,0.951189331
952.76532,2.301986,0.096121,0.95276532
954.341309,2.301988,0.096035,0.954341309
955.917114,2.30199,0.095949,0.955917114
957.492798,2.301992,0.095863,0.957492798
959.068359,2.301994,0.095778,0.959068359
960.643921,2.301996,0.095693,0.960643921
962.21936,2.301999,0.095608,0.96221936
963.794617,2.302001,0.095524,0.963794617
965.369934,2.302003,0.09544,0.965369934
966.945007,2.302006,0.095356,0.966945007
968.52002,2.302009,0.095273,0.96852002
970.09491,2.302011,0.09519,0.97009491
971.6698,2.302014,0.095108,0.9716698
973.244507,2.302017,0.095026,0.973244507
974.819153,2.30202,0.094944,0.974819153
976.393677,2.302023,0.094862,0.976393677
977.968079,2.302026,0.094781,0.977968079
979.542358,2.302029,0.0947,0.979542358
981.116577,2.302033,0.09462,0.981116577
982.690735,2.302036,0.09454,0.982690735
984.264771,2.302039,0.09446,0.984264771
985.838684,2.302043,0.094381,0.985838684
987.412415,2.302047,0.094301,0.987412415
988.986145,2.30205,0.094223,0.988986145
990.559753,2.302054,0.094144,0.990559753
992.133179,2.302058,0.094066,0.992133179
993.706665,2.302062,0.093988,0.993706665
995.279907,2.302065,0.09391,0.995279907
996.853027,2.302069,0.093833,0.996853027
998.426147,2.302073,0.093756,0.998426147
999.999146,2.302078,0.09368,0.999999146
1012.878723,2.302114,0.093064,1.012878723
1016.250183,2.302124,0.092906,1.016250183
1019.622375,2.302134,0.092749,1.019622375
1022.995239,2.302144,0.092593,1.022995239
1026.368652,2.302155,0.092439,1.026368652
1029.74292,2.302166,0.092286,1.02974292
1033.117676,2.302177,0.092134,1.033117676
1036.493286,2.302188,0.091984,1.036493286
1039.869385,2.3022,0.091834,1.039869385
1043.246338,2.302212,0.091686,1.043246338
1046.623779,2.302224,0.091539,1.046623779
1050.001953,2.302236,0.091393,1.050001953
1053.380859,2.302248,0.091248,1.053380859
1056.760498,2.30226,0.091105,1.056760498
1060.140625,2.302273,0.090962,1.060140625
1063.521484,2.302286,0.090821,1.063521484
1066.903076,2.302299,0.09068,1.066903076
1070.2854,2.302312,0.090541,1.0702854
1073.668213,2.302325,0.090403,1.073668213
