nm,n,k,wl
701.169983,2.836777,0.204136,0.701169983
702.757446,2.835527,0.202932,0.702757446
704.344849,2.834284,0.201741,0.704344849
705.932129,2.833046,0.200564,0.705932129
707.519409,2.831814,0.1994,0.707519409
709.106689,2.830587,0.19825,0.709106689
710.693909,2.829367,0.197112,0.710693909
712.281067,2.828153,0.195988,0.712281067
713.868103,2.826944,0.194876,0.713868103
715.4552,2.825742,0.193777,0.7154552
717.042175,2.824545,0.19269,0.717042175
718.629089,2.823354,0.191616,0.718629089
720.216003,2.822169,0.190555,0.720216003
721.802856,2.82099,0.189505,0.721802856
723.389648,2.819817,0.188468,0.723389648
724.976379,2.818649,0.187443,0.724976379
726.56311,2.817488,0.186429,0.72656311
728.149719,2.816332,0.185428,0.728149719
729.736267,2.815182,0.184438,0.729736267
731.322815,2.814038,0.18346,0.731322815
732.909302,2.8129,0.182493,0.732909302
734.495728,2.811767,0.181537,0.734495728
736.082092,2.810641,0.180593,0.736082092
737.668335,2.80952,0.17966,0.737668335
739.254639,2.808405,0.178738,0.739254639
740.84082,2.807296,0.177826,0.74084082
742.426941,2.806192,0.176926,0.742426941
744.013062,2.805095,0.176036,0.744013062
745.59906,2.804003,0.175158,0.74559906
747.185059,2.802917,0.174289,0.747185059
748.770996,2.801837,0.173431,0.748770996
750.356812,2.800762,0.172584,0.750356812
751.942688,2.799694,0.171747,0.751942688
753.528442,2.798631,0.17092,0.753528442
755.114136,2.797574,0.170103,0.755114136
756.699707,2.796522,0.169296,0.756699707
758.285278,2.795477,0.168499,0.758285278
759.870789,2.794437,0.167712,0.759870789
761.456238,2.793403,0.166934,0.761456238
763.041626,2.792375,0.166167,0.763041626
764.627014,2.791353,0.165408,0.764627014
766.21228,2.790336,0.16466,0.76621228
767.797485,2.789325,0.163921,0.767797485
769.382629,2.788321,0.163191,0.769382629
770.967712,2.787321,0.16247,0.770967712
772.552734,2.786328,0.161759,0.772552734
774.137695,2.785341,0.161057,0.774137695
775.722595,2.784359,0.160364,0.775722595
777.307495,2.783383,0.15968,0.777307495
