nm,n,k,wl
531.10022,2.257686,0.368977,0.53110022
532.69104,2.258918,0.365814,0.53269104
534.28186,2.260098,0.362656,0.53428186
535.872681,2.261229,0.359509,0.535872681
537.463379,2.262316,0.35638,0.537463379
539.054138,2.263362,0.353274,0.539054138
540.644897,2.26437,0.350198,0.540644897
542.235596,2.265343,0.347155,0.542235596
543.826294,2.266285,0.344152,0.543826294
545.416992,2.267199,0.341195,0.545416992
547.00769,2.268086,0.338287,0.54700769
548.598267,2.26895,0.335433,0.548598267
550.188904,2.269794,0.332639,0.550188904
551.779541,2.270619,0.329909,0.551779541
553.370117,2.271429,0.327246,0.553370117
554.960693,2.272224,0.324655,0.554960693
556.55127,2.273007,0.322137,0.55655127
558.141785,2.273778,0.319689,0.558141785
559.7323,2.274535,0.317308,0.5597323
561.322815,2.27528,0.314992,0.561322815
562.913269,2.276012,0.312739,0.562913269
564.503723,2.276732,0.310546,0.564503723
566.094116,2.277438,0.308411,0.566094116
567.68457,2.278132,0.306331,0.56768457
569.274963,2.278813,0.304304,0.569274963
570.865295,2.279481,0.302329,0.570865295
572.455688,2.280136,0.300403,0.572455688
574.045959,2.280779,0.298525,0.574045959
575.636292,2.281409,0.296691,0.575636292
577.226501,2.282027,0.294901,0.577226501
578.816772,2.282632,0.293152,0.578816772
580.406982,2.283225,0.291443,0.580406982
581.997192,2.283806,0.289772,0.581997192
583.587341,2.284374,0.288138,0.583587341
585.177551,2.28493,0.286538,0.585177551
586.767639,2.285474,0.284971,0.586767639
588.357788,2.286006,0.283435,0.588357788
589.947815,2.286527,0.281929,0.589947815
591.537842,2.287035,0.280452,0.591537842
593.127869,2.287532,0.279002,0.593127869
594.717896,2.288018,0.277577,0.594717896
596.307861,2.288492,0.276177,0.596307861
597.897766,2.288955,0.2748,0.597897766
599.487671,2.289406,0.273444,0.599487671
601.077576,2.289847,0.272109,0.601077576
602.667419,2.290277,0.270793,0.602667419
604.257202,2.290696,0.269495,0.604257202
605.847046,2.291104,0.268214,0.605847046
607.436829,2.291501,0.266949,0.607436829
609.02655,2.291888,0.265699,0.60902655
610.616272,2.292265,0.264462,0.610616272
612.205933,2.292632,0.263238,0.612205933
613.795532,2.292989,0.262026,0.613795532
615.385193,2.293335,0.260824,0.615385193
616.974731,2.293672,0.259633,0.616974731
618.564331,2.293999,0.25845,0.618564331
620.15387,2.294317,0.257275,0.62015387
621.743347,2.294625,0.256107,0.621743347
623.332825,2.294924,0.254946,0.623332825
624.922241,2.295213,0.25379,0.624922241
626.511597,2.295494,0.25264,0.626511597
628.100952,2.295766,0.251493,0.628100952
629.690308,2.296028,0.250349,0.629690308
631.279602,2.296283,0.249208,0.631279602
632.868835,2.296528,0.248069,0.632868835
634.458069,2.296765,0.246931,0.634458069
636.047241,2.296993,0.245793,0.636047241
637.636353,2.297214,0.244656,0.637636353
639.225464,2.297426,0.243518,0.639225464
640.814575,2.297631,0.242378,0.640814575
642.403625,2.297827,0.241238,0.642403625
643.992615,2.298016,0.240095,0.643992615
645.581604,2.298198,0.238952,0.645581604
647.170532,2.298373,0.237808,0.647170532
648.759399,2.29854,0.236663,0.648759399
650.348267,2.298701,0.235517,0.650348267
651.937134,2.298856,0.234371,0.651937134
653.525879,2.299004,0.233225,0.653525879
655.114624,2.299146,0.232078,0.655114624
656.703308,2.299283,0.230932,0.656703308
658.291992,2.299413,0.229786,0.658291992
659.880615,2.299539,0.22864,0.659880615
661.469177,2.299659,0.227494,0.661469177
663.057739,2.299773,0.226349,0.663057739
664.64624,2.299883,0.225205,0.66464624
666.234741,2.299989,0.224062,0.666234741
667.82312,2.300089,0.22292,0.66782312
669.411499,2.300185,0.221779,0.669411499
670.999878,2.300277,0.220639,0.670999878
672.588135,2.300365,0.2195,0.672588135
674.176392,2.300449,0.218363,0.674176392
675.764587,2.300529,0.217228,0.675764587
677.352783,2.300605,0.216094,0.677352783
678.940918,2.300678,0.214962,0.678940918
680.528992,2.300747,0.213832,0.680528992
682.117065,2.300813,0.212704,0.682117065
683.705017,2.300876,0.211578,0.683705017
685.292969,2.300936,0.210454,0.685292969
686.88092,2.300993,0.209333,0.68688092
688.46875,2.301048,0.208214,0.68846875
690.056519,2.3011,0.207098,0.690056519
691.644348,2.301149,0.205984,0.691644348
693.232056,2.301195,0.204872,0.693232056
694.819702,2.30124,0.203764,0.694819702
696.407349,2.301282,0.202658,0.696407349
697.994934,2.301322,0.201555,0.697994934
